checkpoint,ckpt_date,name_a,name_b,game_index,a_is_blue,blue_name,red_name,winner,winner_name,total_moves,total_time,avg_time_blue,avg_time_red
best_model_04_04,2026-04-04,AlphaZero,AlphaBeta,94,0,AlphaBeta,AlphaZero,blue,AlphaBeta,21,0.3391,0.001404,0.032348
best_model_04_04,2026-04-04,AlphaZero,AlphaBeta,95,1,AlphaZero,AlphaBeta,red,AlphaBeta,22,0.3569,0.031036,0.001395
best_model_04_04,2026-04-04,AlphaZero,AlphaBeta,96,0,AlphaBeta,AlphaZero,blue,AlphaBeta,25,0.4039,0.001380,0.032146
best_model_04_04,2026-04-04,AlphaZero,AlphaBeta,97,1,AlphaZero,AlphaBeta,red,AlphaBeta,22,0.3868,0.033739,0.001407
best_model_04_04,2026-04-04,AlphaZero,AlphaBeta,98,0,AlphaBeta,AlphaZero,blue,AlphaBeta,25,0.4180,0.001388,0.033319
best_model_04_04,2026-04-04,AlphaZero,AlphaBeta,99,1,AlphaZero,AlphaBeta,red,AlphaBeta,22,0.3506,0.030471,0.001391
best_model_04_04,2026-04-04,AlphaZero,AlphaBeta,100,0,AlphaBeta,AlphaZero,blue,AlphaBeta,21,0.4094,0.001399,0.039385
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,1,1,AlphaZero,MonteCarlo,red,MonteCarlo,46,11.8809,0.037058,0.479484
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,2,0,MonteCarlo,AlphaZero,blue,MonteCarlo,87,23.1378,0.490286,0.036367
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,3,1,AlphaZero,MonteCarlo,red,MonteCarlo,34,8.6688,0.038003,0.471904
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,4,0,MonteCarlo,AlphaZero,blue,MonteCarlo,89,23.7105,0.491044,0.036625
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,5,1,AlphaZero,MonteCarlo,blue,AlphaZero,77,20.4387,0.035153,0.501746
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,6,0,MonteCarlo,AlphaZero,red,AlphaZero,54,14.5311,0.502002,0.036148
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,7,1,AlphaZero,MonteCarlo,red,MonteCarlo,34,8.6940,0.038902,0.472485
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,8,0,MonteCarlo,AlphaZero,red,AlphaZero,68,18.2639,0.502032,0.035106
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,9,1,AlphaZero,MonteCarlo,red,MonteCarlo,84,22.1346,0.036780,0.490186
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,10,0,MonteCarlo,AlphaZero,blue,MonteCarlo,77,20.4711,0.489083,0.036721
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,11,1,AlphaZero,MonteCarlo,red,MonteCarlo,52,13.4959,0.036636,0.482412
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,12,0,MonteCarlo,AlphaZero,blue,MonteCarlo,91,24.3456,0.491102,0.038949
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,13,1,AlphaZero,MonteCarlo,red,MonteCarlo,44,11.3499,0.036827,0.479048
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,14,0,MonteCarlo,AlphaZero,blue,MonteCarlo,89,23.6991,0.490966,0.036447
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,15,1,AlphaZero,MonteCarlo,red,MonteCarlo,72,18.8874,0.036587,0.488027
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,16,0,MonteCarlo,AlphaZero,blue,MonteCarlo,91,24.3212,0.491643,0.037840
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,17,1,AlphaZero,MonteCarlo,red,MonteCarlo,90,23.7587,0.037165,0.490765
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,18,0,MonteCarlo,AlphaZero,blue,MonteCarlo,91,24.3281,0.491740,0.037893
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,19,1,AlphaZero,MonteCarlo,red,MonteCarlo,48,12.4079,0.036409,0.480568
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,20,0,MonteCarlo,AlphaZero,red,AlphaZero,78,20.9853,0.502063,0.035981
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,21,1,AlphaZero,MonteCarlo,red,MonteCarlo,28,7.0366,0.037135,0.465463
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,22,0,MonteCarlo,AlphaZero,red,AlphaZero,72,19.3739,0.501659,0.036472
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,23,1,AlphaZero,MonteCarlo,red,MonteCarlo,64,16.7408,0.037434,0.485694
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,24,0,MonteCarlo,AlphaZero,blue,MonteCarlo,91,24.2108,0.491174,0.035876
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,25,1,AlphaZero,MonteCarlo,red,MonteCarlo,48,12.3787,0.035201,0.480559
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,26,0,MonteCarlo,AlphaZero,blue,MonteCarlo,93,24.8042,0.491398,0.037096
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,27,1,AlphaZero,MonteCarlo,red,MonteCarlo,46,11.8872,0.037168,0.479646
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,28,0,MonteCarlo,AlphaZero,blue,MonteCarlo,93,24.9326,0.492111,0.039134
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,29,1,AlphaZero,MonteCarlo,red,MonteCarlo,40,10.2224,0.034792,0.476309
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,30,0,MonteCarlo,AlphaZero,red,AlphaZero,70,18.8799,0.502243,0.037140
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,31,1,AlphaZero,MonteCarlo,red,MonteCarlo,36,9.1760,0.036061,0.473700
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,32,0,MonteCarlo,AlphaZero,blue,MonteCarlo,83,22.0907,0.489650,0.037172
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,33,1,AlphaZero,MonteCarlo,red,MonteCarlo,36,9.1564,0.035242,0.473427
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,34,0,MonteCarlo,AlphaZero,red,AlphaZero,60,16.1369,0.502100,0.035761
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,35,1,AlphaZero,MonteCarlo,blue,AlphaZero,85,22.7477,0.038180,0.502471
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,36,0,MonteCarlo,AlphaZero,red,AlphaZero,60,16.1887,0.502170,0.037414
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,37,1,AlphaZero,MonteCarlo,red,MonteCarlo,40,10.2407,0.035437,0.476577
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,38,0,MonteCarlo,AlphaZero,blue,MonteCarlo,83,22.1680,0.490533,0.038135
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,39,1,AlphaZero,MonteCarlo,red,MonteCarlo,48,12.3988,0.035839,0.480754
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,40,0,MonteCarlo,AlphaZero,blue,MonteCarlo,91,24.2170,0.490989,0.036215
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,41,1,AlphaZero,MonteCarlo,red,MonteCarlo,82,21.4896,0.035062,0.489053
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,42,0,MonteCarlo,AlphaZero,red,AlphaZero,80,21.5546,0.501959,0.036867
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,43,1,AlphaZero,MonteCarlo,red,MonteCarlo,36,9.1693,0.035942,0.473447
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,44,0,MonteCarlo,AlphaZero,blue,MonteCarlo,75,19.9517,0.488676,0.037318
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,45,1,AlphaZero,MonteCarlo,red,MonteCarlo,38,9.7386,0.037451,0.475084
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,46,0,MonteCarlo,AlphaZero,blue,MonteCarlo,87,23.1753,0.490580,0.036931
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,47,1,AlphaZero,MonteCarlo,red,MonteCarlo,52,13.4814,0.036387,0.482115
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,48,0,MonteCarlo,AlphaZero,blue,MonteCarlo,91,24.1746,0.491219,0.035040
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,49,1,AlphaZero,MonteCarlo,red,MonteCarlo,30,7.5541,0.035698,0.467887
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,50,0,MonteCarlo,AlphaZero,blue,MonteCarlo,105,28.0753,0.492957,0.037406
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,51,1,AlphaZero,MonteCarlo,red,MonteCarlo,36,9.1969,0.037183,0.473735
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,52,0,MonteCarlo,AlphaZero,red,AlphaZero,62,16.6841,0.502062,0.036099
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,53,1,AlphaZero,MonteCarlo,red,MonteCarlo,28,7.0060,0.034803,0.465608
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,54,0,MonteCarlo,AlphaZero,red,AlphaZero,72,19.3617,0.502191,0.035590
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,55,1,AlphaZero,MonteCarlo,red,MonteCarlo,30,7.5452,0.035262,0.467736
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,56,0,MonteCarlo,AlphaZero,blue,MonteCarlo,93,24.8705,0.491667,0.038253
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,57,1,AlphaZero,MonteCarlo,red,MonteCarlo,38,9.6772,0.034048,0.475257
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,58,0,MonteCarlo,AlphaZero,blue,MonteCarlo,107,31.9198,0.492799,0.100104
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,59,1,AlphaZero,MonteCarlo,red,MonteCarlo,32,10.1625,0.165198,0.469940
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,60,0,MonteCarlo,AlphaZero,blue,MonteCarlo,75,24.7139,0.488743,0.165954
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,61,1,AlphaZero,MonteCarlo,red,MonteCarlo,94,28.9772,0.124753,0.491731
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,62,0,MonteCarlo,AlphaZero,blue,MonteCarlo,79,20.9056,0.489522,0.033928
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,63,1,AlphaZero,MonteCarlo,red,MonteCarlo,36,9.1172,0.033184,0.473309
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,64,0,MonteCarlo,AlphaZero,blue,MonteCarlo,99,26.2226,0.492220,0.032841
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,65,1,AlphaZero,MonteCarlo,blue,AlphaZero,61,16.0731,0.032772,0.501874
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,66,0,MonteCarlo,AlphaZero,red,AlphaZero,88,23.5374,0.501782,0.033118
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,67,1,AlphaZero,MonteCarlo,red,MonteCarlo,42,10.7060,0.031981,0.477808
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,68,0,MonteCarlo,AlphaZero,red,AlphaZero,82,21.8808,0.501666,0.031978
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,69,1,AlphaZero,MonteCarlo,red,MonteCarlo,82,21.4258,0.032645,0.489887
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,70,0,MonteCarlo,AlphaZero,blue,MonteCarlo,79,20.8652,0.489264,0.033165
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,71,1,AlphaZero,MonteCarlo,red,MonteCarlo,32,8.1076,0.036832,0.469876
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,72,0,MonteCarlo,AlphaZero,red,AlphaZero,74,19.7325,0.501947,0.031329
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,73,1,AlphaZero,MonteCarlo,blue,AlphaZero,65,17.0365,0.029943,0.501485
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,74,0,MonteCarlo,AlphaZero,blue,MonteCarlo,99,26.3423,0.492665,0.034813
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,75,1,AlphaZero,MonteCarlo,red,MonteCarlo,28,7.0245,0.035726,0.466000
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,76,0,MonteCarlo,AlphaZero,blue,MonteCarlo,85,22.7080,0.490918,0.038002
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,77,1,AlphaZero,MonteCarlo,red,MonteCarlo,44,11.3448,0.037048,0.478605
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,78,0,MonteCarlo,AlphaZero,red,AlphaZero,64,17.2145,0.501877,0.036051
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,79,1,AlphaZero,MonteCarlo,red,MonteCarlo,50,12.9452,0.036434,0.481353
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,80,0,MonteCarlo,AlphaZero,blue,MonteCarlo,95,25.4426,0.492207,0.038591
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,81,1,AlphaZero,MonteCarlo,red,MonteCarlo,36,9.1745,0.036126,0.473549
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,82,0,MonteCarlo,AlphaZero,blue,MonteCarlo,95,25.2494,0.491195,0.035538
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,83,1,AlphaZero,MonteCarlo,blue,AlphaZero,59,15.6675,0.037195,0.501750
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,84,0,MonteCarlo,AlphaZero,red,AlphaZero,50,13.4329,0.502068,0.035216
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,85,1,AlphaZero,MonteCarlo,red,MonteCarlo,88,23.2324,0.037194,0.490765
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,86,0,MonteCarlo,AlphaZero,blue,MonteCarlo,73,19.4133,0.488331,0.037330
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,87,1,AlphaZero,MonteCarlo,red,MonteCarlo,36,9.1647,0.035617,0.473515
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,88,0,MonteCarlo,AlphaZero,red,AlphaZero,72,19.3643,0.501952,0.035908
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,89,1,AlphaZero,MonteCarlo,red,MonteCarlo,26,6.5174,0.038599,0.462719
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,90,0,MonteCarlo,AlphaZero,red,AlphaZero,76,20.4359,0.501852,0.035902
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,91,1,AlphaZero,MonteCarlo,red,MonteCarlo,38,9.7363,0.037085,0.475327
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,92,0,MonteCarlo,AlphaZero,red,AlphaZero,70,18.7872,0.502050,0.034689
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,93,1,AlphaZero,MonteCarlo,red,MonteCarlo,26,6.4801,0.035968,0.462488
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,94,0,MonteCarlo,AlphaZero,blue,MonteCarlo,95,25.3767,0.491818,0.037592
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,95,1,AlphaZero,MonteCarlo,red,MonteCarlo,54,13.9764,0.034947,0.482679
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,96,0,MonteCarlo,AlphaZero,red,AlphaZero,70,18.7952,0.501655,0.035319
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,97,1,AlphaZero,MonteCarlo,red,MonteCarlo,64,16.7450,0.037714,0.485547
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,98,0,MonteCarlo,AlphaZero,blue,MonteCarlo,77,20.4499,0.489000,0.036254
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,99,1,AlphaZero,MonteCarlo,blue,AlphaZero,55,14.5667,0.036554,0.501571
best_model_04_04,2026-04-04,AlphaZero,MonteCarlo,100,0,MonteCarlo,AlphaZero,red,AlphaZero,80,21.5575,0.502311,0.036586
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,1,1,AlphaZero,MCTS-Light,red,MCTS-Light,84,22.0362,0.035246,0.489403
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,2,0,MCTS-Light,AlphaZero,blue,MCTS-Light,85,22.4738,0.489213,0.034213
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,3,1,AlphaZero,MCTS-Light,red,MCTS-Light,76,19.8505,0.034125,0.488230
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,4,0,MCTS-Light,AlphaZero,blue,MCTS-Light,83,22.0375,0.489257,0.036284
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,5,1,AlphaZero,MCTS-Light,red,MCTS-Light,78,20.4691,0.036023,0.488791
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,6,0,MCTS-Light,AlphaZero,blue,MCTS-Light,81,21.6177,0.489762,0.038389
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,7,1,AlphaZero,MCTS-Light,red,MCTS-Light,68,17.7729,0.036101,0.486609
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,8,0,MCTS-Light,AlphaZero,blue,MCTS-Light,59,15.6839,0.484660,0.039435
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,9,1,AlphaZero,MCTS-Light,red,MCTS-Light,74,19.3173,0.034462,0.487609
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,10,0,MCTS-Light,AlphaZero,blue,MCTS-Light,75,19.9079,0.488085,0.036756
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,11,1,AlphaZero,MCTS-Light,red,MCTS-Light,58,15.0895,0.036286,0.484021
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,12,0,MCTS-Light,AlphaZero,blue,MCTS-Light,71,18.8842,0.487520,0.038077
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,13,1,AlphaZero,MCTS-Light,blue,AlphaZero,57,15.0884,0.036146,0.501408
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,14,0,MCTS-Light,AlphaZero,blue,MCTS-Light,83,22.0568,0.489660,0.036341
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,15,1,AlphaZero,MCTS-Light,red,MCTS-Light,74,19.3663,0.035578,0.487815
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,16,0,MCTS-Light,AlphaZero,blue,MCTS-Light,69,18.2718,0.487107,0.035949
best_model_04_04,2026-04-04,AlphaZero,MCTS-Light,17,1,AlphaZero,MCTS-Light,red,MCTS-Light,60,15.6190,0.036124,0.484491
